id_empresa,datetime,processo,uso de cpu,uso de gpu,mac_address
1,2025-11-05 21:03:25,svchost.exe,0.0,57.2,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:25,svchost.exe,0.0,57.2,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:25,msedgewebview2.exe,0.0,57.2,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:25,taskhostw.exe,0.0,57.2,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:25,svchost.exe,0.0,57.2,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:25,PhoneExperienceHost.exe,1.1,57.2,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:25,msedgewebview2.exe,0.0,57.2,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:25,bash.exe,0.0,57.2,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:25,Discord.exe,0.0,57.2,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:25,msedge.exe,0.0,57.2,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:25,conhost.exe,0.0,57.2,f4:6a:dd:7b:03:0d
id_empresa,datetime,processo,uso de cpu,uso de gpu,mac_address
1,2025-11-05 21:03:34,System Idle Process,408.7,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,System,6.7,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Registry,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,smss.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,RuntimeBroker.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Code.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,bash.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,csrss.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,FnHotkeyUtility.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,wininit.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,services.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,LsaIso.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,lsass.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,dwm.exe,3.3,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,fontdrvhost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,WUDFHost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,AppProvisioningPlugin.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,conhost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,WUDFHost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedge.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,atiesrxx.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,amdfendrsr.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,RuntimeBroker.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Notion.exe,0.7,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,SearchIndexer.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,idea64.exe,2.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.7,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,WidgetService.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,MemCompression,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Code.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,atieclxx.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,MpDefenderCoreService.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,explorer.exe,0.7,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedge.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Code.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,UDClientService.exe,0.7,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,spoolsv.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedge.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedge.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,9.9,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,DAX3API.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Notion.exe,0.7,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,WmiApSrv.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,FMService64.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,OfficeClickToRun.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Lenovo.Modern.ImController.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,LenovoUtilityService.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,LNBITSSvc.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,RtkBtManServ.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,mysqld.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,RtkAudUService64.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,MsMpEng.exe,0.7,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,wslservice.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,RuntimeBroker.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,MSPCManagerService.exe,0.7,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,MSPCManager.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,mysqld.exe,1.3,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedge.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,conhost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,SearchHost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,WmiPrvSE.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,SecurityHealthService.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,unsecapp.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Notion.exe,0.7,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Notion.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Discord.exe,24.1,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,1.4,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,sihost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,AggregatorHost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,taskhostw.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,RuntimeBroker.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedge.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,NisSrv.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Code.exe,19.9,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,NgcIso.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedge.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,OneDrive.Sync.Service.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Notepad.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,pet.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,python.exe,55.2,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Code.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedge.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedge.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,vmcompute.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,fsnotifier.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,winlogon.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Code.exe,5.6,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,unsecapp.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Discord.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,ms-teams.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Code.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,conhost.exe,0.7,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Notion.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Notion.exe,0.7,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedge.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Notion.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedge.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,bash.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,StartMenuExperienceHost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,OneDrive.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,FnHotkeyCapsLKNumLK.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,dllhost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,WhatsApp.Root.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,UserOOBEBroker.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,RuntimeBroker.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedge.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,RuntimeBroker.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,AutoModeDetect.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedge.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,ShellHost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,FileSyncHelper.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,AppActions.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Code.exe,2.1,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,ShellExperienceHost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,ctfmon.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Code.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,jetbrains-toolbox.exe,0.7,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedge.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,bash.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,ms-teams.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,csrss.exe,0.7,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,WmiPrvSE.exe,21.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedge.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,unsecapp.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Discord.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Code.exe,2.1,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Discord.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Widgets.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,conhost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,TextInputHost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Code.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,MSPCManagerCore.exe,0.7,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,conhost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,conhost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Notion.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedge.exe,0.7,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,conhost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,RtkAudUService64.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Code.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,env.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,DAX3API.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,SecurityHealthSystray.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,audiodg.exe,5.6,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Discord.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,fontdrvhost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Code.exe,7.7,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,OneDrive.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,RuntimeBroker.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,FileCoAuth.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,python.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,CrossDeviceResume.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,Copilot.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,backgroundTaskHost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,python.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,RuntimeBroker.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,msedgewebview2.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,taskhostw.exe,0.0,10.21,f4:6a:dd:7b:03:0d
1,2025-11-05 21:03:34,svchost.exe,0.0,10.21,f4:6a:dd:7b:03:0d
